3.179952,0.005334,0.004966,0.018146,0.019030,1.109458,1.108286
3.184952,0.006055,0.005859,0.018161,0.019058,1.134202,1.137978
3.189951,0.006702,0.006396,0.018162,0.019064,1.159211,1.157986
3.194951,0.007182,0.006998,0.018144,0.019049,1.184481,1.188311
3.199950,0.007470,0.007246,0.018038,0.018970,1.210013,1.208738
3.204950,0.007613,0.007449,0.017793,0.018686,1.235803,1.239687
3.209950,0.007634,0.007483,0.017450,0.018416,1.261848,1.260523
3.214949,0.007598,0.007469,0.017040,0.017930,1.288134,1.292066
3.219949,0.007537,0.007441,0.016611,0.017591,1.314647,1.313278
3.224949,0.007434,0.007349,0.016097,0.016978,1.341365,1.345340
3.229948,0.007311,0.007271,0.015503,0.016507,1.368268,1.366863
3.234948,0.007184,0.007149,0.014812,0.015679,1.395334,1.399342
3.239948,0.007038,0.007052,0.014024,0.015050,1.422541,1.421108
3.244947,0.006840,0.006849,0.013144,0.013994,1.449868,1.453902
3.249947,0.006643,0.006712,0.012206,0.013244,1.477298,1.475846
3.254946,0.006470,0.006537,0.011229,0.012072,1.504812,1.508862
3.259946,0.006342,0.006454,0.010256,0.011288,1.532392,1.530927
3.264946,0.006298,0.006431,0.009370,0.010221,1.560021,1.564083
3.269945,0.006286,0.006444,0.008544,0.009557,1.587690,1.586218
3.274945,0.006281,0.006469,0.007756,0.008604,1.615385,1.619451
3.279945,0.006292,0.006498,0.006983,0.007983,1.643087,1.641613
3.284944,0.006378,0.006632,0.006236,0.007081,1.670787,1.674854
3.289944,0.006525,0.006772,0.005594,0.006563,1.698479,1.697007
3.294944,0.006699,0.007012,0.005047,0.005897,1.726150,1.730212
3.299943,0.006928,0.007217,0.004593,0.005528,1.753788,1.752323
3.304943,0.007151,0.007516,0.004204,0.005053,1.781388,1.785443
3.309942,0.007342,0.007689,0.003869,0.004780,1.808942,1.807486
3.314942,0.007458,0.007858,0.003502,0.004329,1.836440,1.840484
3.319942,0.007508,0.007918,0.003156,0.004043,1.863878,1.862434
3.324941,0.007447,0.007874,0.002869,0.003684,1.891248,1.895279
3.329941,0.007242,0.007728,0.002628,0.003480,1.918545,1.917117
3.334941,0.006933,0.007386,0.002432,0.003228,1.945760,1.949774
3.339940,0.006570,0.007111,0.002211,0.003039,1.972889,1.971478
3.344940,0.006194,0.006689,0.001965,0.002730,1.999930,2.003927
3.349940,0.005869,0.006445,0.001775,0.002565,2.026882,2.025488
3.354939,0.005584,0.006130,0.001666,0.002415,2.053741,2.057719
3.359939,0.005369,0.005973,0.001559,0.002318,2.080503,2.079129
3.364938,0.005232,0.005833,0.001392,0.002097,2.107166,2.111123
3.369938,0.005127,0.005764,0.001154,0.001893,2.133731,2.132375
3.374938,0.005011,0.005648,0.000858,0.001519,2.160195,2.164133
3.379937,0.004901,0.005576,0.000546,0.001256,2.186558,2.185223
3.384937,0.004788,0.005464,0.000262,0.000895,2.212815,2.216731
3.389937,0.004682,0.005392,0.000069,0.000727,2.238964,2.237650
3.394936,0.004589,0.005298,-0.000052,0.000560,2.265002,2.268895
3.399936,0.004489,0.005230,-0.000125,0.000486,2.290931,2.289638
3.404936,0.004375,0.005110,-0.000131,0.000456,2.316757,2.320630
3.409935,0.004166,0.004955,-0.000061,0.000497,2.342483,2.341211
3.414935,0.003840,0.004580,0.000012,0.000560,2.368109,2.371962
3.419935,0.003400,0.004238,-0.000016,0.000521,2.393631,2.392380
3.424934,0.002891,0.003643,-0.000129,0.000362,2.419051,2.422883
3.429934,0.002316,0.003193,-0.000253,0.000246,2.444373,2.443140
3.434933,0.001722,0.002494,-0.000373,0.000077,2.469595,2.473407
3.439933,0.001166,0.002058,-0.000474,-0.000020,2.494720,2.493507
3.444933,0.000712,0.001525,-0.000511,-0.000093,2.519753,2.523546
3.449932,0.000325,0.001224,-0.000483,-0.000086,2.544693,2.543498
3.454932,-0.000020,0.000825,-0.000395,-0.000006,2.569544,2.573319
3.459932,-0.000257,0.000644,-0.000245,0.000098,2.594306,2.593130
3.464931,-0.000414,0.000466,-0.000094,0.000252,2.618980,2.622738
3.469931,-0.000427,0.000465,0.000014,0.000323,2.643564,2.642406
3.474931,-0.000297,0.000627,0.000075,0.000369,2.668062,2.671803
3.479930,-0.000086,0.000802,0.000127,0.000393,2.692472,2.691331
3.484930,0.000147,0.001088,0.000132,0.000374,2.716798,2.720522
3.489929,0.000336,0.001243,0.000092,0.000324,2.741041,2.739917
3.494929,0.000474,0.001415,-0.000043,0.000137,2.765201,2.768909
3.499929,0.000548,0.001475,-0.000219,-0.000022,2.789278,2.788170
3.504928,0.000602,0.001546,-0.000416,-0.000285,2.813275,2.816967
3.509928,0.000751,0.001667,-0.000655,-0.000494,2.837195,2.836102
3.514928,0.001049,0.002029,-0.000962,-0.000890,2.861041,2.864717
3.519927,0.001485,0.002382,-0.001333,-0.001205,2.884814,2.883735
3.524927,0.001971,0.002967,-0.001745,-0.001726,2.908512,2.912173
3.529927,0.002445,0.003346,-0.002143,-0.002062,2.932137,2.931072
3.534926,0.002905,0.003897,-0.002446,-0.002454,2.955687,2.959332
3.539926,0.003300,0.004215,-0.002643,-0.002629,2.979160,2.978110
3.544925,0.003576,0.004544,-0.002755,-0.002788,3.002558,3.006188
3.549925,0.003705,0.004647,-0.002716,-0.002772,3.025885,3.024849
3.554925,0.003700,0.004642,-0.002562,-0.002616,3.049145,3.052762
3.559924,0.003636,0.004589,-0.002367,-0.002476,3.072341,3.071319
3.564924,0.003500,0.004423,-0.002169,-0.002264,3.095471,3.099075
3.569924,0.003270,0.004238,-0.001929,-0.002087,3.118533,3.117525
3.574923,0.002982,0.003889,-0.001687,-0.001823,3.141531,-3.138063
3.579923,0.002676,0.003641,-0.001487,-0.001680,-3.118723,-3.119718
3.584923,0.002370,0.003269,-0.001306,-0.001489,-3.095859,-3.092281
3.589922,0.002104,0.003053,-0.001152,-0.001384,-3.073059,-3.074041
3.594922,0.001895,0.002796,-0.001035,-0.001268,-3.050320,-3.046753
3.599921,0.001746,0.002673,-0.000949,-0.001217,-3.027638,-3.028608
3.604921,0.001623,0.002520,-0.000914,-0.001199,-3.005012,-3.001456
3.609921,0.001542,0.002451,-0.000953,-0.001245,-2.982440,-2.983399
3.614920,0.001489,0.002376,-0.001069,-0.001408,-2.959923,-2.956378
3.619920,0.001411,0.002305,-0.001263,-0.001580,-2.937457,-2.938405
3.624920,0.001382,0.002262,-0.001539,-0.001935,-2.915037,-2.911502
3.629919,0.001419,0.002283,-0.001880,-0.002222,-2.892657,-2.893598
3.634919,0.001505,0.002375,-0.002254,-0.002695,-2.870306,-2.866777
3.639919,0.001563,0.002411,-0.002618,-0.003001,-2.847976,-2.848914
3.644918,0.001626,0.002477,-0.002933,-0.003401,-2.825661,-2.822136
3.649918,0.001720,0.002544,-0.003154,-0.003592,-2.803358,-2.804294
3.654917,0.001848,0.002682,-0.003337,-0.003834,-2.781060,-2.777537
3.659917,0.001971,0.002771,-0.003547,-0.004017,-2.758766,-2.759702
3.664917,0.002099,0.002910,-0.003771,-0.004307,-2.736470,-2.732947
3.669916,0.002226,0.003001,-0.003954,-0.004466,-2.714171,-2.715108
3.674916,0.002394,0.003185,-0.004156,-0.004729,-2.691864,-2.688340
3.679916,0.002514,0.003273,-0.004354,-0.004902,-2.669549,-2.670488
3.684915,0.002558,0.003311,-0.004492,-0.005089,-2.647218,-2.643692
3.689915,0.002571,0.003313,-0.004583,-0.005176,-2.624868,-2.625811
3.694915,0.002520,0.003236,-0.004636,-0.005260,-2.602489,-2.598957
3.699914,0.002409,0.003136,-0.004629,-0.005267,-2.580077,-2.581027
3.704914,0.002255,0.002933,-0.004524,-0.005159,-2.557631,-2.554091
3.709913,0.002050,0.002755,-0.004304,-0.004994,-2.535149,-2.536106
3.714913,0.001812,0.002450,-0.004053,-0.004711,-2.512630,-2.509082
3.719913,0.001533,0.002214,-0.003799,-0.004520,-2.490071,-2.491035
3.724912,0.001252,0.001857,-0.003511,-0.004193,-2.467474,-2.463918
3.729912,0.000946,0.001601,-0.003198,-0.003954,-2.444840,-2.445810
3.734912,0.000536,0.001091,-0.002865,-0.003572,-2.422168,-2.418603
3.739911,0.000051,0.000690,-0.002512,-0.003301,-2.399454,-2.400431
3.744911,-0.000492,0.000019,-0.002138,-0.002869,-2.376699,-2.373125
3.749911,-0.001047,-0.000440,-0.001778,-0.002592,-2.353902,-2.354888
3.754910,-0.001561,-0.001079,-0.001444,-0.002207,-2.331058,-2.327475
3.759910,-0.002028,-0.001470,-0.001178,-0.002005,-2.308165,-2.309160
3.764910,-0.002429,-0.001972,-0.000955,-0.001751,-2.285219,-2.281625
3.769909,-0.002770,-0.002260,-0.000755,-0.001601,-2.262226,-2.263230
3.774909,-0.003060,-0.002630,-0.000557,-0.001377,-2.239185,-2.235581
3.779908,-0.003256,-0.002801,-0.000319,-0.001197,-2.216093,-2.217108
3.784908,-0.003359,-0.002947,0.000003,-0.000822,-2.192949,-2.189334
3.789908,-0.003355,-0.002957,0.000416,-0.000498,-2.169754,-2.170778
3.794907,-0.003300,-0.002915,0.000917,0.000089,-2.146511,-2.142886
3.799907,-0.003151,-0.002812,0.001413,0.000482,-2.123218,-2.124251
3.804907,-0.002871,-0.002503,0.001813,0.000952,-2.099874,-2.096238
3.809906,-0.002491,-0.002213,0.002106,0.001179,-2.076479,-2.077523
3.814906,-0.002081,-0.001747,0.002299,0.001404,-2.053035,-2.049390
3.819906,-0.001678,-0.001441,0.002448,0.001518,-2.029542,-2.030595
3.824905,-0.001312,-0.001029,0.002550,0.001632,-2.005995,-2.002338
3.829905,-0.000981,-0.000780,0.002585,0.001655,-1.982396,-1.983459
time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
0.005000,0.000015,0.000018,-0.000028,-0.000037,0.000000,0.000000
0.010000,0.000052,0.000047,-0.000397,-0.000318,0.000002,0.000002
0.015000,0.000095,0.000097,-0.001892,-0.002133,0.000003,0.000003
0.020000,0.000102,0.000105,-0.005626,-0.005103,-0.000001,-0.000000
0.025000,0.000004,-0.000012,-0.012701,-0.013613,-0.000012,-0.000013
0.030000,-0.000186,-0.000165,-0.024250,-0.022839,-0.000024,-0.000023
0.035000,-0.000472,-0.000508,-0.041147,-0.043124,-0.000033,-0.000034
0.040000,-0.000833,-0.000799,-0.063815,-0.061260,-0.000034,-0.000034
0.045000,-0.001198,-0.001237,-0.092226,-0.095348,-0.000019,-0.000016
0.050000,-0.001574,-0.001537,-0.125811,-0.122237,0.000017,0.000013
0.055000,-0.001961,-0.002000,-0.163536,-0.167493,0.000078,0.000086
0.060000,-0.002340,-0.002305,-0.204027,-0.199916,0.000163,0.000154
0.065000,-0.002634,-0.002657,-0.245787,-0.250016,0.000269,0.000281
0.070000,-0.002792,-0.002782,-0.287347,-0.283291,0.000392,0.000379
0.075000,-0.002870,-0.002877,-0.327421,-0.331375,0.000528,0.000543
0.080000,-0.002942,-0.002932,-0.364951,-0.361421,0.000671,0.000657
0.085000,-0.003058,-0.003072,-0.399225,-0.402559,0.000815,0.000829
0.090000,-0.003201,-0.003187,-0.429886,-0.427096,0.000956,0.000943
0.095000,-0.003342,-0.003356,-0.456936,-0.459573,0.001095,0.001109
0.100000,-0.003468,-0.003457,-0.480510,-0.478437,0.001231,0.001218
0.105000,-0.003555,-0.003562,-0.500924,-0.502959,0.001362,0.001375
0.110000,-0.003606,-0.003604,-0.518636,-0.517131,0.001488,0.001476
0.115000,-0.003637,-0.003642,-0.534101,-0.535711,0.001607,0.001619
0.120000,-0.003683,-0.003678,-0.547734,-0.546621,0.001714,0.001704
0.125000,-0.003780,-0.003792,-0.559994,-0.561356,0.001808,0.001818
0.130000,-0.003881,-0.003874,-0.571304,-0.570408,0.001895,0.001887
0.135000,-0.003950,-0.003955,-0.582015,-0.583278,0.001977,0.001986
0.140000,-0.003940,-0.003946,-0.592365,-0.591566,0.002052,0.002046
0.145000,-0.003868,-0.003860,-0.602492,-0.603735,0.002121,0.002128
0.150000,-0.003701,-0.003726,-0.612475,-0.611732,0.002182,0.002177
0.155000,-0.003472,-0.003449,-0.622137,-0.623325,0.002237,0.002242
0.160000,-0.003179,-0.003215,-0.630491,-0.630045,0.002278,0.002276
0.165000,-0.002838,-0.002805,-0.635931,-0.636564,0.002305,0.002307
0.170000,-0.002470,-0.002510,-0.636820,-0.637308,0.002318,0.002318
0.175000,-0.002114,-0.002085,-0.631595,-0.631032,0.002317,0.002316
0.180000,-0.001816,-0.001912,-0.618891,-0.620896,0.002301,0.002303
0.185000,-0.001566,-0.001794,-0.597579,-0.595322,0.002274,0.002267
0.190000,-0.001274,-0.001680,-0.566833,-0.570742,0.002239,0.002230
0.195000,-0.000901,-0.001407,-0.526193,-0.521987,0.002203,0.002163
0.200000,-0.000472,-0.001112,-0.475488,-0.481424,0.002177,0.002115
0.205000,-0.000032,-0.000564,-0.415171,-0.409075,0.002175,0.002066
0.210000,0.000395,-0.000210,-0.346301,-0.353956,0.002204,0.002055
0.215000,0.000789,0.000277,-0.270854,-0.263478,0.002265,0.002076
0.220000,0.001080,0.000517,-0.191548,-0.199998,0.002348,0.002107
0.225000,0.001287,0.000771,-0.111088,-0.103491,0.002443,0.002168
0.230000,0.001405,0.000867,-0.031784,-0.040021,0.002543,0.002215
0.235000,0.001501,0.000982,0.044526,0.051524,0.002646,0.002289
0.240000,0.001587,0.001048,0.116403,0.109041,0.002749,0.002341
0.245000,0.001663,0.001134,0.182969,0.188919,0.002853,0.002422
0.250000,0.001761,0.001206,0.243739,0.237544,0.002953,0.002476
0.255000,0.001940,0.001410,0.298475,0.303240,0.003052,0.002558
0.260000,0.002191,0.001604,0.347121,0.342165,0.003154,0.002616
0.265000,0.002507,0.001972,0.389740,0.393325,0.003258,0.002710
0.270000,0.002843,0.002235,0.426525,0.422758,0.003361,0.002774
0.275000,0.003162,0.002609,0.457776,0.460281,0.003458,0.002867
0.280000,0.003486,0.002863,0.483898,0.481181,0.003550,0.002926
0.285000,0.003762,0.003186,0.505366,0.506968,0.003633,0.003009
0.290000,0.003950,0.003333,0.522793,0.520908,0.003704,0.003056
0.295000,0.004024,0.003417,0.536945,0.537916,0.003764,0.003115
0.300000,0.004017,0.003406,0.548567,0.547212,0.003811,0.003146
0.305000,0.004056,0.003449,0.558419,0.559060,0.003843,0.003177
0.310000,0.004182,0.003547,0.567143,0.566041,0.003864,0.003188
0.314999,0.004373,0.003771,0.575234,0.575771,0.003876,0.003196
0.319999,0.004608,0.003958,0.583104,0.582073,0.003886,0.003199
0.324999,0.004869,0.004266,0.591106,0.591694,0.003897,0.003206
0.329999,0.005146,0.004485,0.599480,0.598400,0.003915,0.003214
0.334999,0.005416,0.004803,0.608400,0.609118,0.003940,0.003236
0.339999,0.005637,0.004977,0.617881,0.616715,0.003973,0.003257
0.344999,0.005762,0.005123,0.627804,0.628633,0.004014,0.003296
0.349999,0.005781,0.005133,0.637970,0.636779,0.004059,0.003326
0.354999,0.005756,0.005098,0.648103,0.648949,0.004102,0.003367
0.359999,0.005708,0.005057,0.657958,0.656844,0.004137,0.003389
0.364999,0.005591,0.004910,0.667376,0.668158,0.004166,0.003415
0.369999,0.005406,0.004756,0.676172,0.675207,0.004186,0.003424
0.374999,0.005281,0.004602,0.684146,0.684789,0.004197,0.003430
0.379999,0.005294,0.004609,0.691282,0.690508,0.004201,0.003427
0.384999,0.005450,0.004791,0.697562,0.698058,0.004199,0.003419
0.389999,0.005669,0.004964,0.703035,0.702442,0.004197,0.003413
0.394998,0.005866,0.005195,0.707856,0.708241,0.004195,0.003406
0.399998,0.005994,0.005296,0.712145,0.711677,0.004194,0.003402
0.404998,0.006094,0.005412,0.716010,0.716328,0.004195,0.003398
0.409998,0.006115,0.005426,0.719507,0.719130,0.004190,0.003392
0.414998,0.006072,0.005371,0.722769,0.723056,0.004179,0.003374
0.419998,0.005960,0.005283,0.725865,0.725540,0.004157,0.003355
0.424998,0.005733,0.005011,0.728814,0.729086,0.004129,0.003318
0.429998,0.005459,0.004790,0.731340,0.731123,0.004097,0.003290
0.434998,0.005203,0.004484,0.732928,0.733028,0.004062,0.003246
0.439998,0.004951,0.004286,0.732895,0.733020,0.004020,0.003213
0.444998,0.004630,0.003902,0.730637,0.730313,0.003968,0.003152
0.449998,0.004245,0.003596,0.725632,0.726323,0.003904,0.003105
0.454998,0.003865,0.003148,0.717541,0.716623,0.003830,0.003025
0.459998,0.003508,0.002867,0.706214,0.707569,0.003746,0.002966
0.464998,0.003207,0.002515,0.691705,0.690175,0.003655,0.002872
0.469997,0.002982,0.002344,0.674239,0.676205,0.003556,0.002805
0.474997,0.002799,0.002139,0.654161,0.652133,0.003454,0.002702
0.479997,0.002638,0.002020,0.631881,0.634310,0.003351,0.002633
0.484997,0.002442,0.001797,0.607839,0.605482,0.003247,0.002532
0.489997,0.002178,0.001593,0.582458,0.585182,0.003149,0.002468
0.494997,0.001865,0.001231,0.556088,0.553561,0.003058,0.002382
0.499997,0.001525,0.000965,0.529124,0.531992,0.002978,0.002333
0.504997,0.001227,0.000620,0.502014,0.499484,0.002909,0.002272
0.509997,0.001026,0.000464,0.475123,0.477978,0.002849,0.002238
0.514997,0.000921,0.000347,0.448717,0.446311,0.002794,0.002193
0.519997,0.000884,0.000323,0.422990,0.425739,0.002746,0.002167
0.524997,0.000933,0.000389,0.397995,0.395761,0.002702,0.002133
0.529997,0.001045,0.000486,0.373688,0.376328,0.002660,0.002111
0.534997,0.001195,0.000673,0.349998,0.347916,0.002615,0.002073
0.539997,0.001427,0.000864,0.326890,0.329443,0.002564,0.002043
0.544997,0.001673,0.001166,0.304221,0.302254,0.002505,0.001988
0.549996,0.001949,0.001390,0.281852,0.284368,0.002438,0.001944
0.554996,0.002233,0.001734,0.259724,0.257826,0.002365,0.001871
0.559996,0.002471,0.001926,0.237718,0.240231,0.002293,0.001823
0.564996,0.002631,0.002122,0.215793,0.213933,0.002222,0.001752
0.569996,0.002702,0.002180,0.193958,0.196471,0.002156,0.001709
0.574996,0.002652,0.002120,0.172262,0.170447,0.002099,0.001654
0.579996,0.002414,0.001931,0.150771,0.153260,0.002048,0.001622
0.584996,0.002019,0.001459,0.129553,0.127809,0.002008,0.001588
0.589996,0.001520,0.001060,0.108705,0.111135,0.001984,0.001577
0.594996,0.000934,0.000357,0.088280,0.086634,0.001975,0.001578
0.599996,0.000270,-0.000175,0.068369,0.070709,0.001982,0.001593
0.604996,-0.000389,-0.000965,0.049011,0.047483,0.002004,0.001631
0.609996,-0.001045,-0.001491,0.030255,0.032481,0.002038,0.001665
0.614996,-0.001685,-0.002256,0.012087,0.010681,0.002079,0.001726
0.619996,-0.002272,-0.002728,-0.005522,-0.003404,0.002126,0.001771
0.624996,-0.002766,-0.003322,-0.022577,-0.023870,0.002180,0.001845
0.629995,-0.003146,-0.003626,-0.039036,-0.037038,0.002233,0.001894
0.634995,-0.003423,-0.003958,-0.054889,-0.056062,0.002288,0.001970
0.639995,-0.003588,-0.004090,-0.070108,-0.068242,0.002346,0.002023
0.644995,-0.003665,-0.004183,-0.084619,-0.085658,0.002407,0.002105
0.649995,-0.003650,-0.004170,-0.098400,-0.096687,0.002469,0.002160
0.654995,-0.003534,-0.004032,-0.111436,-0.112337,0.002525,0.002236
0.659995,-0.003299,-0.003842,-0.123740,-0.122185,0.002570,0.002277
0.664995,-0.003022,-0.003510,-0.135309,-0.136074,0.002600,0.002320
0.669995,-0.002763,-0.003304,-0.146143,-0.144746,0.002615,0.002336
0.674995,-0.002548,-0.003048,-0.156223,-0.156848,0.002621,0.002350
0.679995,-0.002399,-0.002930,-0.165487,-0.164265,0.002624,0.002356
0.684995,-0.002314,-0.002829,-0.173941,-0.174418,0.002623,0.002362
0.689995,-0.002281,-0.002803,-0.181540,-0.180502,0.002622,0.002364
0.694995,-0.002321,-0.002851,-0.188338,-0.188672,0.002618,0.002362
0.699995,-0.002463,-0.002967,-0.194457,-0.193573,0.002603,0.002353
0.704994,-0.002661,-0.003205,-0.199960,-0.200187,0.002576,0.002325
0.709994,-0.002822,-0.003334,-0.204838,-0.204096,0.002541,0.002299
0.714994,-0.002911,-0.003442,-0.209131,-0.209260,0.002498,0.002250
0.719994,-0.002974,-0.003494,-0.212896,-0.212277,0.002446,0.002210
0.724994,-0.002988,-0.003510,-0.216209,-0.216262,0.002388,0.002142
0.729994,-0.002866,-0.003413,-0.219073,-0.218560,0.002327,0.002094
0.734994,-0.002606,-0.003102,-0.221530,-0.221519,0.002265,0.002022
0.739994,-0.002306,-0.002860,-0.223534,-0.223129,0.002207,0.001977
0.744994,-0.002065,-0.002570,-0.225045,-0.224953,0.002151,0.001911
0.749994,-0.001904,-0.002442,-0.226040,-0.225757,0.002098,0.001869
0.754994,-0.001818,-0.002339,-0.226512,-0.226336,0.002048,0.001809
0.759994,-0.001781,-0.002307,-0.226428,-0.226273,0.001999,0.001769
0.764994,-0.001822,-0.002357,-0.225829,-0.225565,0.001951,0.001711
0.769994,-0.001907,-0.002424,-0.224734,-0.224695,0.001904,0.001674
0.774994,-0.002003,-0.002537,-0.223215,-0.222883,0.001855,0.001614
0.779994,-0.002047,-0.002572,-0.221296,-0.221356,0.001805,0.001573
0.784993,-0.002041,-0.002563,-0.219037,-0.218655,0.001751,0.001507
0.789993,-0.001961,-0.002497,-0.216431,-0.216576,0.001695,0.001461
0.794993,-0.001827,-0.002335,-0.213513,-0.213086,0.001640,0.001393
0.799993,-0.001603,-0.002155,-0.210291,-0.210514,0.001585,0.001348
0.804993,-0.001307,-0.001800,-0.206813,-0.206352,0.001531,0.001281
0.809993,-0.000973,-0.001530,-0.203139,-0.203420,0.001479,0.001238
0.814993,-0.000685,-0.001182,-0.199305,-0.198832,0.001429,0.001175
0.819993,-0.000430,-0.000978,-0.195378,-0.195700,0.001383,0.001136
0.824993,-0.000177,-0.000674,-0.191337,-0.190861,0.001344,0.001087
0.829993,0.000074,-0.000471,-0.187225,-0.187579,0.001306,0.001055
0.834993,0.000282,-0.000222,-0.183077,-0.182612,0.001264,0.001002
0.839993,0.000453,-0.000086,-0.178890,-0.179270,0.001221,0.000966
0.844993,0.000647,0.000148,-0.174616,-0.174151,0.001176,0.000910
0.849993,0.000847,0.000309,-0.170208,-0.170632,0.001131,0.000871
0.854993,0.001001,0.000492,-0.165629,-0.165148,0.001085,0.000814
0.859993,0.001054,0.000533,-0.160935,-0.161398,0.001039,0.000775
0.864992,0.001028,0.000503,-0.156194,-0.155718,0.000991,0.000715
0.869992,0.000947,0.000437,-0.151411,-0.151898,0.000944,0.000675
0.874992,0.000835,0.000304,-0.146591,-0.146122,0.000897,0.000616
0.879992,0.000692,0.000188,-0.141738,-0.142246,0.000848,0.000574
0.884992,0.000533,-0.000002,-0.136803,-0.136333,0.000795,0.000507
0.889992,0.000358,-0.000142,-0.131803,-0.132336,0.000740,0.000461
0.894992,0.000163,-0.000375,-0.126777,-0.126313,0.000680,0.000387
0.899992,-0.000051,-0.000547,-0.121733,-0.122282,0.000615,0.000333
0.904992,-0.000284,-0.000830,-0.116705,-0.116256,0.000547,0.000247
0.909992,-0.000813,-0.001239,-0.111698,-0.112253,0.000479,0.000191
0.914992,-0.002418,-0.003178,-0.106733,-0.106299,0.000407,0.000101
0.919992,-0.006065,-0.006075,-0.101797,-0.102351,0.000323,0.000032
0.924992,-0.012951,-0.014355,-0.097003,-0.096603,0.000209,-0.000107
0.929992,-0.024184,-0.023329,-0.092321,-0.092863,0.000050,-0.000237
0.934992,-0.040608,-0.043051,-0.087684,-0.087306,-0.000175,-0.000511
0.939991,-0.062797,-0.060803,-0.083154,-0.083686,-0.000493,-0.000766
0.944991,-0.090808,-0.094414,-0.078777,-0.078441,-0.000920,-0.001282
0.949991,-0.124084,-0.121058,-0.074609,-0.075108,-0.001462,-0.001718
0.954991,-0.161606,-0.166072,-0.070659,-0.070372,-0.002122,-0.002513
0.959991,-0.201985,-0.198410,-0.066922,-0.067387,-0.002896,-0.003133
0.964991,-0.243644,-0.248396,-0.063440,-0.063213,-0.003758,-0.004169
0.969991,-0.285145,-0.281630,-0.060228,-0.060645,-0.004683,-0.004912
0.974991,-0.325202,-0.329706,-0.057275,-0.057105,-0.005651,-0.006076
0.979991,-0.362857,-0.359856,-0.054521,-0.054905,-0.006663,-0.006887
0.984991,-0.397452,-0.401389,-0.051933,-0.051802,-0.007711,-0.008146
0.989991,-0.428646,-0.426363,-0.049470,-0.049836,-0.008788,-0.009008
0.994991,-0.456294,-0.459567,-0.047085,-0.046978,-0.009903,-0.010348
0.999991,-0.480475,-0.478925,-0.044735,-0.045101,-0.011066,-0.011279
1.004991,-0.501426,-0.504097,-0.042381,-0.042280,-0.012284,-0.012743
1.009991,-0.519496,-0.518562,-0.040033,-0.040404,-0.013547,-0.013755
1.014991,-0.535186,-0.537425,-0.037736,-0.037651,-0.014827,-0.015293
1.019992,-0.548986,-0.548478,-0.035517,-0.035878,-0.016098,-0.016312
1.024992,-0.561351,-0.563353,-0.033371,-0.033305,-0.017351,-0.017817
1.029992,-0.572702,-0.572448,-0.031313,-0.031660,-0.018569,-0.018793
1.034992,-0.583377,-0.585294,-0.029381,-0.029345,-0.019729,-0.020187
1.039993,-0.593639,-0.593524,-0.027546,-0.027877,-0.020842,-0.021080
1.044993,-0.603639,-0.605556,-0.025820,-0.025809,-0.021892,-0.022342
1.049993,-0.613447,-0.613427,-0.024221,-0.024531,-0.022865,-0.023121
1.054993,-0.622855,-0.624735,-0.022774,-0.022797,-0.023742,-0.024176
1.059994,-0.630868,-0.631197,-0.021458,-0.021746,-0.024533,-0.024810
1.064994,-0.635866,-0.637210,-0.020252,-0.020300,-0.025240,-0.025661
1.069994,-0.636181,-0.637514,-0.019122,-0.019398,-0.025890,-0.026181
1.074994,-0.630315,-0.630506,-0.018027,-0.018085,-0.026505,-0.026921
1.079994,-0.616971,-0.619882,-0.016948,-0.017225,-0.027090,-0.027388
1.084995,-0.595109,-0.593697,-0.015828,-0.015882,-0.027679,-0.028098
1.089995,-0.563948,-0.568816,-0.014630,-0.014926,-0.028288,-0.028586
1.094995,-0.523010,-0.519751,-0.013330,-0.013369,-0.028917,-0.029340
1.099995,-0.472094,-0.479054,-0.011913,-0.012237,-0.029551,-0.029849
1.104996,-0.411581,-0.406511,-0.010346,-0.010357,-0.030175,-0.030600
1.109996,-0.342557,-0.351289,-0.008554,-0.008927,-0.030775,-0.031082
1.114996,-0.267038,-0.260744,-0.006409,-0.006353,-0.031332,-0.031754
1.119996,-0.187744,-0.197285,-0.003829,-0.004289,-0.031801,-0.032133
1.124997,-0.107305,-0.100812,-0.000827,-0.000690,-0.032105,-0.032503
1.129997,-0.027900,-0.037267,0.002549,0.002013,-0.032180,-0.032569
1.134997,0.048670,0.054593,0.006220,0.006416,-0.031982,-0.032337
1.139997,0.120989,0.112471,0.010086,0.009511,-0.031486,-0.031945
1.144997,0.188044,0.192947,0.014109,0.014339,-0.030685,-0.030992
1.149998,0.249283,0.241961,0.018217,0.017630,-0.029592,-0.030122
1.154998,0.304469,0.308213,0.022326,0.022563,-0.028241,-0.028509
1.159998,0.353534,0.347485,0.026352,0.025788,-0.026685,-0.027268
1.164998,0.396496,0.399071,0.030226,0.030441,-0.024981,-0.025231
1.169999,0.433563,0.428738,0.033878,0.033367,-0.023198,-0.023808
1.174999,0.465024,0.466522,0.037244,0.037411,-0.021408,-0.021667
1.179999,0.491284,0.487537,0.040303,0.039863,-0.019668,-0.020277
1.184999,0.512782,0.513365,0.042980,0.043079,-0.018057,-0.018350
1.190000,0.530111,0.527227,0.045200,0.044860,-0.016651,-0.017226
1.195000,0.544013,0.543939,0.046866,0.046860,-0.015535,-0.015892
